Treatment,Session,GroupID,Round,group_relative_contribution,surplus,gini,success,game
MI,2,39,1,0.979166666667,1.84166666667,0.00549853372434,,linear
MI,2,39,2,1,1.9,0,,linear
MI,2,39,3,1,1.9,0,,linear
MI,2,39,4,1,1.9,0,,linear
MI,2,39,5,1,1.9,0,,linear
MI,2,39,6,0.979166666667,1.84166666667,0.00549853372434,,linear
MI,2,39,7,0.989583333333,1.87083333333,0.00272133526851,,linear
MI,2,39,8,0.989583333333,1.88333333333,0.00270953757225,,linear
MI,2,39,9,0.864583333333,1.65833333333,0.0342868338558,,linear
MI,2,39,10,0.760416666667,1.50416666667,0.0551164725458,,linear
MI,2,39,11,0.677083333333,1.33333333333,0.0569196428571,,linear
MI,2,39,12,0.75,1.45,0.0680272108844,,linear
MI,2,39,13,0.760416666667,1.49166666667,0.0679347826087,,linear
MI,2,39,14,0.75,1.475,0.0547138047138,,linear
MI,2,39,15,0.697916666667,1.39166666667,0.0620644599303,,linear
MI,2,39,16,0.635416666667,1.27916666667,0.092550274223,,linear
MI,2,39,17,0.572916666667,1.16666666667,0.102163461538,,linear
MI,2,39,18,0.416666666667,0.916666666667,0.130434782609,,linear
MI,2,39,19,0.40625,0.825,0.132705479452,,linear
MI,2,39,20,0.385416666667,0.766666666667,0.128242924528,,linear
MI,2,40,1,0.770833333333,1.45833333333,0.0572033898305,,linear
MI,2,40,2,0.916666666667,1.74166666667,0.0189969604863,,linear
MI,2,40,3,1,1.9,0,,linear
MI,2,40,4,1,1.9,0,,linear
MI,2,40,5,1,1.9,0,,linear
MI,2,40,6,1,1.9,0,,linear
MI,2,40,7,1,1.9,0,,linear
MI,2,40,8,1,1.9,0,,linear
MI,2,40,9,1,1.9,0,,linear
MI,2,40,10,1,1.9,0,,linear
MI,2,40,11,1,1.9,0,,linear
MI,2,40,12,0.979166666667,1.84166666667,0.00549853372434,,linear
MI,2,40,13,1,1.9,0,,linear
MI,2,40,14,1,1.9,0,,linear
MI,2,40,15,1,1.9,0,,linear
MI,2,40,16,1,1.9,0,,linear
MI,2,40,17,1,1.9,0,,linear
MI,2,40,18,1,1.9,0,,linear
MI,2,40,19,1,1.9,0,,linear
MI,2,40,20,0.625,1.3,0.122282608696,,linear
MI,2,41,1,0.677083333333,1.35833333333,0.0695671378092,,linear
MI,2,41,2,0.510416666667,1.00416666667,0.0844594594595,,linear
MI,2,41,3,0.697916666667,1.30416666667,0.0734629294756,,linear
MI,2,41,4,0.75,1.45,0.0637755102041,,linear
MI,2,41,5,0.84375,1.6,0.0330528846154,,linear
MI,2,41,6,0.895833333333,1.68333333333,0.0174689440994,,linear
MI,2,41,7,0.854166666667,1.62916666667,0.033676703645,,linear
MI,2,41,8,0.697916666667,1.39166666667,0.0620644599303,,linear
MI,2,41,9,0.677083333333,1.33333333333,0.0569196428571,,linear
MI,2,41,10,0.583333333333,1.18333333333,0.081106870229,,linear
MI,2,41,11,0.208333333333,0.583333333333,0.223684210526,,linear
MI,2,41,12,0.3125,0.75,0.1875,,linear
MI,2,41,13,0.46875,1,0.14453125,,linear
MI,2,41,14,0.520833333333,1.10833333333,0.12104743083,,linear
MI,2,41,15,0.697916666667,1.39166666667,0.0729529616725,,linear
MI,2,41,16,0.729166666667,1.29166666667,0.0340909090909,,linear
MI,2,41,17,0.3125,0.625,0.169871794872,,linear
MI,2,41,18,0.229166666667,0.491666666667,0.199022346369,,linear
MI,2,41,19,0.364583333333,0.645833333333,0.150316455696,,linear
MI,2,41,20,0.3125,0.5,0.15625,,linear
MI,2,42,1,0.770833333333,1.53333333333,0.0472861842105,,linear
MI,2,42,2,0.895833333333,1.73333333333,0.0285823170732,,linear
MI,2,42,3,0.760416666667,1.51666666667,0.0527731788079,,linear
MI,2,42,4,0.6875,1.325,0.0560035842294,,linear
MI,2,42,5,0.708333333333,1.35833333333,0.041961130742,,linear
MI,2,42,6,0.760416666667,1.49166666667,0.0428511705686,,linear
MI,2,42,7,0.4375,0.85,0.149211711712,,linear
MI,2,42,8,0.416666666667,0.816666666667,0.149082568807,,linear
MI,2,42,9,0.458333333333,0.958333333333,0.143617021277,,linear
MI,2,42,10,0.5,1.1,0.143849206349,,linear
MI,2,42,11,0.729166666667,1.41666666667,0.0538793103448,,linear
MI,2,42,12,0.666666666667,1.31666666667,0.0629496402878,,linear
MI,2,42,13,0.34375,0.625,0.136217948718,,linear
MI,2,42,14,0.260416666667,0.429166666667,0.129373177843,,linear
MI,2,42,15,0.25,0.4375,0.148550724638,,linear
MI,2,42,16,0.385416666667,0.766666666667,0.151827830189,,linear
MI,2,42,17,0.5,1.1,0.143849206349,,linear
MI,2,42,18,0.84375,1.65,0.0442216981132,,linear
MI,2,42,19,0.6875,1.4,0.0672743055556,,linear
MI,2,42,20,0.666666666667,1.36666666667,0.0704225352113,,linear
MI,2,43,1,0.4375,0.95,0.130876068376,,linear
MI,2,43,2,0.458333333333,0.983333333333,0.141806722689,,linear
MI,2,43,3,0.5,1.05,0.116869918699,,linear
MI,2,43,4,0.520833333333,1.03333333333,0.0845286885246,,linear
MI,2,43,5,0.427083333333,0.883333333333,0.128595132743,,linear
MI,2,43,6,0.541666666667,1.06666666667,0.070564516129,,linear
MI,2,43,7,0.5,1.05,0.116869918699,,linear
MI,2,43,8,0.572916666667,1.16666666667,0.0901442307692,,linear
MI,2,43,9,0.572916666667,1.16666666667,0.0901442307692,,linear
MI,2,43,10,0.5,1.025,0.108024691358,,linear
MI,2,43,11,0.635416666667,1.16666666667,0.0877403846154,,linear
MI,2,43,12,0.520833333333,1.08333333333,0.1125,,linear
MI,2,43,13,0.34375,0.7,0.133272058824,,linear
MI,2,43,14,0.354166666667,0.766666666667,0.138561320755,,linear
MI,2,43,15,0.354166666667,0.766666666667,0.138561320755,,linear
MI,2,43,16,0.333333333333,0.733333333333,0.144230769231,,linear
MI,2,43,17,0.333333333333,0.733333333333,0.144230769231,,linear
MI,2,43,18,0.25,0.5,0.152777777778,,linear
MI,2,43,19,0.104166666667,0.216666666667,0.218321917808,,linear
MI,2,43,20,0.239583333333,0.533333333333,0.188519021739,,linear
MI,2,44,1,0.677083333333,1.38333333333,0.101617132867,,linear
MI,2,44,2,0.71875,1.4375,0.0844017094017,,linear
MI,2,44,3,0.708333333333,1.40833333333,0.0865051903114,,linear
MI,2,44,4,0.322916666667,0.779166666667,0.191744730679,,linear
MI,2,44,5,0.6875,1.35,0.0908687943262,,linear
MI,2,44,6,0.677083333333,1.32083333333,0.0931328545781,,linear
MI,2,44,7,0.291666666667,0.691666666667,0.197044334975,,linear
MI,2,44,8,0.489583333333,0.995833333333,0.113517745303,,linear
MI,2,44,9,0.53125,1.05,0.102896341463,,linear
MI,2,44,10,0.447916666667,0.879166666667,0.109478935698,,linear
MI,2,44,11,0.385416666667,0.766666666667,0.122346698113,,linear
MI,2,44,12,0.239583333333,0.420833333333,0.115469208211,,linear
MI,2,44,13,0.333333333333,0.683333333333,0.142326732673,,linear
MI,2,44,14,0.458333333333,1.03333333333,0.133196721311,,linear
MI,2,44,15,0.5625,1.2,0.111268939394,,linear
MI,2,44,16,0.729166666667,1.46666666667,0.082347972973,,linear
MI,2,44,17,0.5625,1.2,0.111268939394,,linear
MI,2,44,18,0.541666666667,1.16666666667,0.115384615385,,linear
MI,2,44,19,0.458333333333,1.03333333333,0.146004098361,,linear
MI,2,44,20,0.28125,0.6,0.1904296875,,linear
MI,2,45,1,0.75,1.4,0.0607638888889,,linear
MI,2,45,2,0.78125,1.5125,0.0570066334992,,linear
MI,2,45,3,0.791666666667,1.54166666667,0.0573770491803,,linear
MI,2,45,4,0.791666666667,1.54166666667,0.0573770491803,,linear
MI,2,45,5,0.791666666667,1.54166666667,0.0573770491803,,linear
MI,2,45,6,0.71875,1.425,0.0655068728522,,linear
MI,2,45,7,0.59375,1.2125,0.0835687382298,,linear
MI,2,45,8,0.71875,1.375,0.0690789473684,,linear
MI,2,45,9,0.947916666667,1.75416666667,0.0141830559758,,linear
MI,2,45,10,0.979166666667,1.84166666667,0.00549853372434,,linear
MI,2,45,11,0.979166666667,1.84166666667,0.00549853372434,,linear
MI,2,45,12,1,1.9,0,,linear
MI,2,45,13,1,1.9,0,,linear
MI,2,45,14,1,1.9,0,,linear
MI,2,45,15,1,1.9,0,,linear
MI,2,45,16,1,1.9,0,,linear
MI,2,45,17,0.947916666667,1.75416666667,0.0141830559758,,linear
MI,2,45,18,0.770833333333,1.50833333333,0.0643687707641,,linear
MI,2,45,19,0.28125,0.6625,0.192669172932,,linear
MI,2,45,20,0.447916666667,0.804166666667,0.165993071594,,linear
MI,2,46,1,0.5625,1.2,0.134943181818,,linear
MI,2,46,2,0.75,1.4625,0.0697969543147,,linear
MI,2,46,3,0.75,1.475,0.0547138047138,,linear
MI,2,46,4,0.541666666667,1.16666666667,0.139423076923,,linear
MI,2,46,5,0.364583333333,0.833333333333,0.177556818182,,linear
MI,2,46,6,0.291666666667,0.754166666667,0.20486935867,,linear
MI,2,46,7,0.208333333333,0.483333333333,0.207162921348,,linear
MI,2,46,8,0.291666666667,0.591666666667,0.166884816754,,linear
MI,2,46,9,0.354166666667,0.679166666667,0.120967741935,,linear
MI,2,46,10,0.291666666667,0.566666666667,0.132978723404,,linear
MI,2,46,11,0.375,0.6,0.17578125,,linear
MI,2,46,12,0.510416666667,0.891666666667,0.128028634361,,linear
MI,2,46,13,0.583333333333,1.08333333333,0.115,,linear
MI,2,46,14,0.625,1.15,0.0968992248062,,linear
MI,2,46,15,0.21875,0.425,0.15533625731,,linear
MI,2,46,16,0.1875,0.525,0.235655737705,,linear
MI,2,46,17,0.229166666667,0.516666666667,0.209478021978,,linear
MI,2,46,18,0.0208333333333,0.0333333333333,0.23689516129,,linear
MI,2,46,19,0,0,0.25,,linear
MI,2,46,20,0.135416666667,0.229166666667,0.184322033898,,linear
MI,2,47,1,0.197916666667,0.479166666667,0.223591549296,,linear
MI,2,47,2,0.270833333333,0.608333333333,0.197538860104,,linear
MI,2,47,3,0.25,0.5875,0.196850393701,,linear
MI,2,47,4,0.260416666667,0.616666666667,0.194909793814,,linear
MI,2,47,5,0.333333333333,0.745833333333,0.173031026253,,linear
MI,2,47,6,0.28125,0.675,0.200559701493,,linear
MI,2,47,7,0.3125,0.725,0.18115942029,,linear
MI,2,47,8,0.1875,0.375,0.181818181818,,linear
MI,2,47,9,0.28125,0.675,0.19434079602,,linear
MI,2,47,10,0.260416666667,0.616666666667,0.188466494845,,linear
MI,2,47,11,0.479166666667,0.966666666667,0.103283898305,,linear
MI,2,47,12,0.458333333333,0.945833333333,0.115096359743,,linear
MI,2,47,13,0.5,1.025,0.108024691358,,linear
MI,2,47,14,0.510416666667,1.06666666667,0.104586693548,,linear
MI,2,47,15,0.385416666667,0.879166666667,0.17322616408,,linear
MI,2,47,16,0.4375,1,0.15625,,linear
MI,2,47,17,0.4375,1,0.1484375,,linear
MI,2,47,18,0.552083333333,1.18333333333,0.115696564885,,linear
MI,2,47,19,0.458333333333,1.03333333333,0.15881147541,,linear
MI,2,47,20,0.625,1.15,0.101744186047,,linear
MI,2,48,1,0.53125,1.15,0.117490310078,,linear
MI,2,48,2,0.46875,1.05,0.138465447154,,linear
MI,2,48,3,0.4375,1,0.153645833333,,linear
MI,2,48,4,0.46875,1.05,0.138465447154,,linear
MI,2,48,5,0.4375,1,0.1484375,,linear
MI,2,48,6,0.322916666667,0.816666666667,0.196387614679,,linear
MI,2,48,7,0.302083333333,0.783333333333,0.202978971963,,linear
MI,2,48,8,0,0,0.25,,linear
MI,2,48,9,0.0104166666667,0.0166666666667,0.243340163934,,linear
MI,2,48,10,0.03125,0.075,0.244670542636,,linear
MI,2,48,11,0.15625,0.4,0.239955357143,,linear
MI,2,48,12,0.333333333333,0.833333333333,0.1875,,linear
MI,2,48,13,0.40625,0.875,0.1375,,linear
MI,2,48,14,0.479166666667,1.06666666667,0.128528225806,,linear
MI,2,48,15,0.510416666667,1.11666666667,0.121801181102,,linear
MI,2,48,16,0.520833333333,1.13333333333,0.1171875,,linear
MI,2,48,17,0.572916666667,1.21666666667,0.106907894737,,linear
MI,2,48,18,0.552083333333,1.18333333333,0.110925572519,,linear
MI,2,48,19,0.479166666667,1.06666666667,0.126008064516,,linear
MI,2,48,20,0.479166666667,1.06666666667,0.126008064516,,linear
MI,2,49,1,0.625,1.3,0.0951086956522,,linear
MI,2,49,2,0.6875,1.4,0.0716145833333,,linear
MI,2,49,3,0.78125,1.5375,0.0482348111658,,linear
MI,2,49,4,0.916666666667,1.76666666667,0.0225903614458,,linear
MI,2,49,5,1,1.9,0,,linear
MI,2,49,6,1,1.9,0,,linear
MI,2,49,7,1,1.9,0,,linear
MI,2,49,8,1,1.9,0,,linear
MI,2,49,9,0.625,1.3,0.122282608696,,linear
MI,2,49,10,0.833333333333,1.63333333333,0.0474683544304,,linear
MI,2,49,11,0.979166666667,1.84166666667,0.00549853372434,,linear
MI,2,49,12,0.9375,1.8,0.0167410714286,,linear
MI,2,49,13,0.854166666667,1.49166666667,0.0397157190635,,linear
MI,2,49,14,0.5,0.95,0.160256410256,,linear
MI,2,49,15,0.8125,1.525,0.0433168316832,,linear
MI,2,49,16,1,1.9,0,,linear
MI,2,49,17,1,1.9,0,,linear
MI,2,49,18,1,1.9,0,,linear
MI,2,49,19,0.625,1.3,0.122282608696,,linear
MI,2,49,20,0.3125,0.65,0.160984848485,,linear
MI,2,50,1,0.697916666667,1.26666666667,0.0677849264706,,linear
MI,2,50,2,0.875,1.5625,0.0345528455285,,linear
MI,2,50,3,0.9375,1.8,0.0167410714286,,linear
MI,2,50,4,0.979166666667,1.86666666667,0.00545058139535,,linear
MI,2,50,5,0.989583333333,1.87083333333,0.00272133526851,,linear
MI,2,50,6,0.885416666667,1.66666666667,0.0205078125,,linear
MI,2,50,7,0.854166666667,1.59166666667,0.0200964630225,,linear
MI,2,50,8,0.9375,1.7375,0.0152207001522,,linear
MI,2,50,9,0.864583333333,1.68333333333,0.0262034161491,,linear
MI,2,50,10,0.9375,1.7375,0.0152207001522,,linear
MI,2,50,11,0.875,1.6375,0.0256714060032,,linear
MI,2,50,12,0.885416666667,1.64166666667,0.0226735015773,,linear
MI,2,50,13,0.78125,1.475,0.0263047138047,,linear
MI,2,50,14,0.864583333333,1.63333333333,0.0227452531646,,linear
MI,2,50,15,0.90625,1.7125,0.0201612903226,,linear
MI,2,50,16,0.84375,1.5875,0.0191223832528,,linear
MI,2,50,17,0.9375,1.725,0.0172018348624,,linear
MI,2,50,18,0.864583333333,1.59583333333,0.0270866773676,,linear
MI,2,50,19,0.854166666667,1.56666666667,0.0304383116883,,linear
MI,2,50,20,0.645833333333,1.24583333333,0.0974025974026,,linear
MI,2,51,1,0.833333333333,1.58333333333,0.0403225806452,,linear
MI,2,51,2,0.75,1.5,0.05,,linear
MI,2,51,3,0.729166666667,1.46666666667,0.0570101351351,,linear
MI,2,51,4,0.75,1.5,0.05,,linear
MI,2,51,5,0.697916666667,1.34166666667,0.0455960854093,,linear
MI,2,51,6,0.729166666667,1.46666666667,0.082347972973,,linear
MI,2,51,7,1,1.9,0,,linear
MI,2,51,8,1,1.9,0,,linear
MI,2,51,9,1,1.9,0,,linear
MI,2,51,10,1,1.9,0,,linear
MI,2,51,11,1,1.9,0,,linear
MI,2,51,12,1,1.9,0,,linear
MI,2,51,13,1,1.9,0,,linear
MI,2,51,14,1,1.9,0,,linear
MI,2,51,15,1,1.9,0,,linear
MI,2,51,16,1,1.9,0,,linear
MI,2,51,17,1,1.9,0,,linear
MI,2,51,18,1,1.9,0,,linear
MI,2,51,19,1,1.9,0,,linear
MI,2,51,20,1,1.9,0,,linear
MI,2,52,1,0.322916666667,0.754166666667,0.185570071259,,linear
MI,2,52,2,0.34375,0.7625,0.172872340426,,linear
MI,2,52,3,0.3125,0.675,0.167910447761,,linear
MI,2,52,4,0.416666666667,0.866666666667,0.147879464286,,linear
MI,2,52,5,0.510416666667,0.979166666667,0.143421052632,,linear
MI,2,52,6,0.166666666667,0.466666666667,0.230823863636,,linear
MI,2,52,7,0.239583333333,0.520833333333,0.186643835616,,linear
MI,2,52,8,0.197916666667,0.479166666667,0.205985915493,,linear
MI,2,52,9,0.5,0.95,0.146901709402,,linear
MI,2,52,10,0.604166666667,1.09166666667,0.0946215139442,,linear
MI,2,52,11,0.739583333333,1.37083333333,0.0538224956063,,linear
MI,2,52,12,0.760416666667,1.42916666667,0.0525300171527,,linear
MI,2,52,13,0.739583333333,1.37083333333,0.0560193321617,,linear
MI,2,52,14,0.739583333333,1.37083333333,0.0538224956063,,linear
MI,2,52,15,0.729166666667,1.34166666667,0.0578291814947,,linear
MI,2,52,16,0.739583333333,1.37083333333,0.0538224956063,,linear
MI,2,52,17,0.697916666667,1.25416666667,0.0589186691312,,linear
MI,2,52,18,0.291666666667,0.566666666667,0.16289893617,,linear
MI,2,52,19,0.0520833333333,0.145833333333,0.252272727273,,linear
MI,2,52,20,0.135416666667,0.304166666667,0.217651757188,,linear
MI,2,53,1,0.614583333333,1.28333333333,0.101505474453,,linear
MI,2,53,2,0.354166666667,0.716666666667,0.136529126214,,linear
MI,2,53,3,0.4375,1,0.143229166667,,linear
MI,2,53,4,0.395833333333,0.720833333333,0.108958837772,,linear
MI,2,53,5,0.21875,0.5125,0.215220385675,,linear
MI,2,53,6,0.21875,0.4125,0.145648967552,,linear
MI,2,53,7,0.3125,0.725,0.178140096618,,linear
MI,2,53,8,0.104166666667,0.241666666667,0.230704697987,,linear
MI,2,53,9,0.0416666666667,0.0666666666667,0.224609375,,linear
MI,2,53,10,0.21875,0.5625,0.221666666667,,linear
MI,2,53,11,0.333333333333,0.758333333333,0.165876777251,,linear
MI,2,53,12,0.291666666667,0.679166666667,0.179900744417,,linear
MI,2,53,13,0.208333333333,0.433333333333,0.167151162791,,linear
MI,2,53,14,0.197916666667,0.404166666667,0.165059347181,,linear
MI,2,53,15,0.229166666667,0.441666666667,0.14450867052,,linear
MI,2,53,16,0.28125,0.5375,0.127032520325,,linear
MI,2,53,17,0.21875,0.4375,0.175724637681,,linear
MI,2,53,18,0.125,0.3,0.224358974359,,linear
MI,2,53,19,0.0833333333333,0.145833333333,0.195454545455,,linear
MI,2,53,20,0.0520833333333,0.0958333333333,0.216254752852,,linear
MI,2,54,1,0.604166666667,1.21666666667,0.124530075188,,linear
MI,2,54,2,0.614583333333,1.20833333333,0.114386792453,,linear
MI,2,54,3,0.416666666667,0.804166666667,0.127020785219,,linear
MI,2,54,4,0.427083333333,0.745833333333,0.168556085919,,linear
MI,2,54,5,0.489583333333,1.05833333333,0.148026315789,,linear
MI,2,54,6,0.645833333333,1.18333333333,0.0548664122137,,linear
MI,2,54,7,0.572916666667,1.04166666667,0.0395408163265,,linear
MI,2,54,8,0.260416666667,0.429166666667,0.13666180758,,linear
MI,2,54,9,0.28125,0.6,0.1806640625,,linear
MI,2,54,10,0.364583333333,0.645833333333,0.150316455696,,linear
MI,2,54,11,0.489583333333,0.870833333333,0.0876948775056,,linear
MI,2,54,12,0.322916666667,0.654166666667,0.165302267003,,linear
MI,2,54,13,0.34375,0.65,0.134154040404,,linear
MI,2,54,14,0.333333333333,0.558333333333,0.0868983957219,,linear
MI,2,54,15,0.520833333333,0.945833333333,0.136509635974,,linear
MI,2,54,16,0.229166666667,0.466666666667,0.163352272727,,linear
MI,2,54,17,0.489583333333,0.808333333333,0.0676843317972,,linear
MI,2,54,18,0.125,0.325,0.243710691824,,linear
MI,2,54,19,0.0625,0.125,0.226851851852,,linear
MI,2,54,20,0.104166666667,0.229166666667,0.224576271186,,linear
FE,1,1,1,0.583333333333,0.25,0.0458333333333,1,threshold
FE,1,1,2,0.53125,0.302083333333,0.018,1,threshold
FE,1,1,3,0.489583333333,-0.489583333333,0.015306122449,0,threshold
FE,1,1,4,0.53125,0.302083333333,0.014,1,threshold
FE,1,1,5,0.510416666667,0.322916666667,0.00590551181102,1,threshold
FE,1,1,6,0.479166666667,-0.479166666667,0.03,0,threshold
FE,1,1,7,0.5,0.333333333333,0.01171875,1,threshold
FE,1,1,8,0.479166666667,-0.479166666667,0.03,0,threshold
FE,1,1,9,0.5,0.333333333333,0.01171875,1,threshold
FE,1,1,10,0.489583333333,-0.489583333333,0.0459183673469,0,threshold
FE,1,1,11,0.541666666667,0.291666666667,0.0282258064516,1,threshold
FE,1,1,12,0.510416666667,0.322916666667,0.00590551181102,1,threshold
FE,1,1,13,0.520833333333,0.3125,0.00793650793651,1,threshold
FE,1,1,14,0.510416666667,0.322916666667,0.00590551181102,1,threshold
FE,1,1,15,0.5,0.333333333333,0.01171875,1,threshold
FE,1,1,16,0.46875,-0.46875,0.0343137254902,0,threshold
FE,1,1,17,0.479166666667,-0.479166666667,0.03,0,threshold
FE,1,1,18,0.385416666667,-0.385416666667,0.173728813559,0,threshold
FE,1,1,19,0.4375,-0.4375,0.268518518519,0,threshold
FE,1,1,20,0.197916666667,-0.197916666667,0.185064935065,0,threshold
FE,1,2,1,0.520833333333,0.3125,0.0119047619048,1,threshold
FE,1,2,2,0.510416666667,0.322916666667,0.00590551181102,1,threshold
FE,1,2,3,0.5,0.333333333333,0,1,threshold
FE,1,2,4,0.5,0.333333333333,0,1,threshold
FE,1,2,5,0.5,0.333333333333,0,1,threshold
FE,1,2,6,0.5,0.333333333333,0,1,threshold
FE,1,2,7,0.5,0.333333333333,0,1,threshold
FE,1,2,8,0.5,0.333333333333,0,1,threshold
FE,1,2,9,0.5,0.333333333333,0,1,threshold
FE,1,2,10,0.5,0.333333333333,0,1,threshold
FE,1,2,11,0.5,0.333333333333,0,1,threshold
FE,1,2,12,0.5,0.333333333333,0,1,threshold
FE,1,2,13,0.5,0.333333333333,0,1,threshold
FE,1,2,14,0.5,0.333333333333,0,1,threshold
FE,1,2,15,0.5,0.333333333333,0,1,threshold
FE,1,2,16,0.5,0.333333333333,0,1,threshold
FE,1,2,17,0.5,0.333333333333,0,1,threshold
FE,1,2,18,0.5,0.333333333333,0,1,threshold
FE,1,2,19,0.5,0.333333333333,0,1,threshold
FE,1,2,20,0.5,0.333333333333,0,1,threshold
FE,1,3,1,0.583333333333,0.25,0.1,1,threshold
FE,1,3,2,0.552083333333,0.28125,0.111788617886,1,threshold
FE,1,3,3,0.552083333333,0.28125,0.107723577236,1,threshold
FE,1,3,4,0.53125,0.302083333333,0.11,1,threshold
FE,1,3,5,0.520833333333,0.3125,0.107142857143,1,threshold
FE,1,3,6,0.25,-0.25,0.118055555556,0,threshold
FE,1,3,7,0.354166666667,-0.354166666667,0.153225806452,0,threshold
FE,1,3,8,0.260416666667,-0.260416666667,0.179577464789,0,threshold
FE,1,3,9,0.385416666667,-0.385416666667,0.351694915254,0,threshold
FE,1,3,10,0.520833333333,0.3125,0.130952380952,1,threshold
FE,1,3,11,0.541666666667,0.291666666667,0.120967741935,1,threshold
FE,1,3,12,0.489583333333,-0.489583333333,0.341836734694,0,threshold
FE,1,3,13,0.395833333333,-0.395833333333,0.336206896552,0,threshold
FE,1,3,14,0.416666666667,-0.416666666667,0.357142857143,0,threshold
FE,1,3,15,0.416666666667,-0.416666666667,0.357142857143,0,threshold
FE,1,3,16,0.583333333333,0.25,0.166666666667,1,threshold
FE,1,3,17,0.604166666667,0.229166666667,0.10593220339,1,threshold
FE,1,3,18,0.5625,0.270833333333,0.110655737705,1,threshold
FE,1,3,19,0.552083333333,0.28125,0.115853658537,1,threshold
FE,1,3,20,0.520833333333,0.3125,0.123015873016,1,threshold
FE,1,4,1,0.5,0.333333333333,0,1,threshold
FE,1,4,2,0.5,0.333333333333,0,1,threshold
FE,1,4,3,0.5,0.333333333333,0,1,threshold
FE,1,4,4,0.5,0.333333333333,0,1,threshold
FE,1,4,5,0.5,0.333333333333,0,1,threshold
FE,1,4,6,0.5,0.333333333333,0,1,threshold
FE,1,4,7,0.5,0.333333333333,0,1,threshold
FE,1,4,8,0.5,0.333333333333,0,1,threshold
FE,1,4,9,0.5,0.333333333333,0,1,threshold
FE,1,4,10,0.5,0.333333333333,0,1,threshold
FE,1,4,11,0.5,0.333333333333,0,1,threshold
FE,1,4,12,0.5,0.333333333333,0,1,threshold
FE,1,4,13,0.5,0.333333333333,0,1,threshold
FE,1,4,14,0.5,0.333333333333,0,1,threshold
FE,1,4,15,0.5,0.333333333333,0,1,threshold
FE,1,4,16,0.5,0.333333333333,0,1,threshold
FE,1,4,17,0.5,0.333333333333,0,1,threshold
FE,1,4,18,0.5,0.333333333333,0,1,threshold
FE,1,4,19,0.5,0.333333333333,0,1,threshold
FE,1,4,20,0.5,0.333333333333,0,1,threshold
FE,1,5,1,0.260416666667,-0.260416666667,0.165492957746,0,threshold
FE,1,5,2,0.416666666667,-0.416666666667,0.107142857143,0,threshold
FE,1,5,3,0.40625,-0.40625,0.197368421053,0,threshold
FE,1,5,4,0.645833333333,0.1875,0.0921052631579,1,threshold
FE,1,5,5,0.3125,-0.3125,0.159090909091,0,threshold
FE,1,5,6,0.229166666667,-0.229166666667,0.155405405405,0,threshold
FE,1,5,7,0.145833333333,-0.145833333333,0.115853658537,0,threshold
FE,1,5,8,0.166666666667,-0.166666666667,0.1,0,threshold
FE,1,5,9,0.125,-0.125,0.107142857143,0,threshold
FE,1,5,10,0.03125,-0.03125,0.0241935483871,0,threshold
FE,1,5,11,0.0208333333333,-0.0208333333333,0.0159574468085,0,threshold
FE,1,5,12,0,0,0,0,threshold
FE,1,5,13,0,0,0,0,threshold
FE,1,5,14,0,0,0,0,threshold
FE,1,5,15,0.0104166666667,-0.0104166666667,0.00789473684211,0,threshold
FE,1,5,16,0,0,0,0,threshold
FE,1,5,17,0,0,0,0,threshold
FE,1,5,18,0,0,0,0,threshold
FE,1,5,19,0,0,0,0,threshold
FE,1,5,20,0,0,0,0,threshold
FE,1,6,1,0.5,0.333333333333,0,1,threshold
FE,1,6,2,0.5,0.333333333333,0,1,threshold
FE,1,6,3,0.5,0.333333333333,0,1,threshold
FE,1,6,4,0.5,0.333333333333,0,1,threshold
FE,1,6,5,0.5,0.333333333333,0,1,threshold
FE,1,6,6,0.5,0.333333333333,0,1,threshold
FE,1,6,7,0.5,0.333333333333,0,1,threshold
FE,1,6,8,0.5,0.333333333333,0,1,threshold
FE,1,6,9,0.5,0.333333333333,0,1,threshold
FE,1,6,10,0.5,0.333333333333,0,1,threshold
FE,1,6,11,0.5,0.333333333333,0,1,threshold
FE,1,6,12,0.5,0.333333333333,0,1,threshold
FE,1,6,13,0.5,0.333333333333,0,1,threshold
FE,1,6,14,0.5,0.333333333333,0,1,threshold
FE,1,6,15,0.5,0.333333333333,0,1,threshold
FE,1,6,16,0.5,0.333333333333,0,1,threshold
FE,1,6,17,0.5,0.333333333333,0,1,threshold
FE,1,6,18,0.5,0.333333333333,0,1,threshold
FE,1,6,19,0.5,0.333333333333,0,1,threshold
FE,1,6,20,0.5,0.333333333333,0,1,threshold
FE,1,7,1,0.5,0.333333333333,0,1,threshold
FE,1,7,2,0.5,0.333333333333,0,1,threshold
FE,1,7,3,0.5,0.333333333333,0,1,threshold
FE,1,7,4,0.5,0.333333333333,0,1,threshold
FE,1,7,5,0.5,0.333333333333,0,1,threshold
FE,1,7,6,0.5,0.333333333333,0,1,threshold
FE,1,7,7,0.5,0.333333333333,0,1,threshold
FE,1,7,8,0.5,0.333333333333,0,1,threshold
FE,1,7,9,0.5,0.333333333333,0,1,threshold
FE,1,7,10,0.5,0.333333333333,0,1,threshold
FE,1,7,11,0.5,0.333333333333,0,1,threshold
FE,1,7,12,0.5,0.333333333333,0,1,threshold
FE,1,7,13,0.5,0.333333333333,0,1,threshold
FE,1,7,14,0.5,0.333333333333,0,1,threshold
FE,1,7,15,0.5,0.333333333333,0,1,threshold
